time_s,signal,time_min,time_hour,smoothed_signal,baseline,detrended_signal
9666.704001,-0.419919,161.11173335,2.6851955558333334,-0.419898,-0.419932,3.4000000000034e-05
9666.842001,-0.419863,161.11403335000003,2.6852338891666667,-0.419871,-0.419932,6.100000000003325e-05
9666.983001,-0.419842,161.11638335,2.6852730558333335,-0.419869,-0.419932,6.300000000003525e-05
9667.115001,-0.419902,161.11858335,2.6853097225,-0.419871,-0.419932,6.100000000003325e-05
9667.254001,-0.41992,161.12090001666667,2.685348333611111,-0.419871,-0.419932,6.100000000003325e-05
9667.401001,-0.419864,161.12335001666668,2.6853891669444443,-0.419869,-0.419932,6.300000000003525e-05
9667.535001,-0.419833,161.12558335,2.6854263891666665,-0.419869,-0.419932,6.300000000003525e-05
9667.679001,-0.419926,161.12798335,2.685466389166667,-0.419871,-0.419932,6.100000000003325e-05
9667.828001,-0.419864,161.13046668333334,2.6855077780555554,-0.419869,-0.419932,6.300000000003525e-05
9667.963001,-0.419822,161.13271668333334,2.6855452780555558,-0.419864,-0.419932,6.80000000000125e-05
9668.097001,-0.41991,161.13495001666666,2.685582500277778,-0.419864,-0.419932,6.80000000000125e-05
9668.231001,-0.419898,161.13718335000002,2.6856197225000003,-0.419864,-0.419932,6.80000000000125e-05
9668.361001,-0.419832,161.13935001666667,2.685655833611111,-0.419864,-0.419932,6.80000000000125e-05
9668.496001,-0.419839,161.14160001666667,2.685693333611111,-0.419864,-0.419932,6.80000000000125e-05
9668.628001,-0.419917,161.14380001666666,2.6857300002777778,-0.419864,-0.419932,6.80000000000125e-05
9668.767001,-0.419907,161.14611668333333,2.685768611388889,-0.419864,-0.419932,6.80000000000125e-05
9668.905001,-0.419822,161.14841668333332,2.685806944722222,-0.419864,-0.419932,6.80000000000125e-05
9669.051001,-0.419846,161.15085001666665,2.6858475002777777,-0.419853,-0.419931,7.80000000000225e-05
9669.191001,-0.4199,161.15318334999998,2.6858863891666664,-0.419864,-0.419931,6.699999999998374e-05
9669.322001,-0.419848,161.15536668333334,2.6859227780555557,-0.419853,-0.419931,7.80000000000225e-05
9669.461001,-0.419815,161.15768334999999,2.6859613891666667,-0.419848,-0.419931,8.299999999999974e-05
9669.605001,-0.419892,161.16008335,2.6860013891666665,-0.419853,-0.419931,7.80000000000225e-05
9669.752001,-0.419897,161.16253335000002,2.6860422225000002,-0.419853,-0.419931,7.80000000000225e-05
9669.895001,-0.419825,161.16491668333336,2.6860819447222224,-0.419848,-0.419931,8.299999999999974e-05
9670.025001,-0.419835,161.16708335,2.6861180558333335,-0.419848,-0.419931,8.299999999999974e-05
9670.166001,-0.419901,161.16943335,2.6861572225,-0.419853,-0.419931,7.80000000000225e-05
9670.302001,-0.419886,161.17170001666668,2.686195000277778,-0.419853,-0.419931,7.80000000000225e-05
9670.437001,-0.41982,161.17395001666668,2.686232500277778,-0.419848,-0.419931,8.299999999999974e-05
9670.580001,-0.419853,161.17633335,2.6862722225,-0.419853,-0.419931,7.80000000000225e-05
9670.727001,-0.419897,161.17878334999997,2.6863130558333332,-0.419853,-0.419931,7.80000000000225e-05
9670.866001,-0.419797,161.18110001666668,2.6863516669444447,-0.419853,-0.419931,7.80000000000225e-05
9671.008001,-0.419793,161.18346668333334,2.6863911113888888,-0.419853,-0.419931,7.80000000000225e-05
9671.142001,-0.41988,161.18570001666666,2.686428333611111,-0.419853,-0.419931,7.80000000000225e-05
9671.277001,-0.419881,161.18795001666666,2.6864658336111114,-0.419853,-0.419931,7.80000000000225e-05
9671.417001,-0.419796,161.19028335,2.6865047225,-0.419853,-0.419931,7.80000000000225e-05
9671.558001,-0.419784,161.19263335,2.6865438891666664,-0.419853,-0.419931,7.80000000000225e-05
9671.697001,-0.419855,161.19495001666667,2.686582500277778,-0.419853,-0.419931,7.80000000000225e-05
9671.830001,-0.41986,161.19716668333334,2.6866194447222225,-0.419853,-0.419931,7.80000000000225e-05
9671.971001,-0.419787,161.19951668333334,2.686658611388889,-0.419844,-0.419931,8.700000000000374e-05
9672.110001,-0.419853,161.20183335,2.6866972225,-0.419853,-0.419931,7.80000000000225e-05
9672.251001,-0.419866,161.20418335000002,2.6867363891666667,-0.419853,-0.419931,7.80000000000225e-05
9672.392001,-0.419811,161.20653335,2.6867755558333335,-0.419844,-0.419931,8.700000000000374e-05
9672.533001,-0.419809,161.20888335,2.6868147225,-0.419844,-0.419931,8.700000000000374e-05
9672.677001,-0.419861,161.21128335,2.6868547225,-0.419853,-0.419931,7.80000000000225e-05
9672.816001,-0.419854,161.21360001666665,2.6868933336111107,-0.419853,-0.419931,7.80000000000225e-05
9672.950001,-0.419816,161.21583335,2.686930555833333,-0.419844,-0.419931,8.700000000000374e-05
9673.084001,-0.419844,161.21806668333332,2.686967778055555,-0.419844,-0.419931,8.700000000000374e-05
9673.222001,-0.419876,161.22036668333334,2.687006111388889,-0.419853,-0.419931,7.80000000000225e-05
9673.361001,-0.419802,161.22268334999998,2.6870447224999996,-0.419844,-0.419931,8.700000000000374e-05
9673.501001,-0.419817,161.22501668333334,2.687083611388889,-0.419836,-0.419931,9.500000000001174e-05
9673.639001,-0.41989,161.22731668333333,2.687121944722222,-0.419841,-0.419931,8.999999999997899e-05
9673.769001,-0.419878,161.22948335,2.6871580558333337,-0.419841,-0.419931,8.999999999997899e-05
9673.906001,-0.419802,161.23176668333332,2.687196111388889,-0.419836,-0.419931,9.500000000001174e-05
9674.040001,-0.41982,161.23400001666667,2.687233333611111,-0.419836,-0.419931,9.500000000001174e-05
9674.181001,-0.419884,161.23635001666668,2.687272500277778,-0.419836,-0.419931,9.500000000001174e-05
9674.311001,-0.419862,161.23851668333333,2.687308611388889,-0.41982,-0.419931,0.00011099999999997223
9674.450001,-0.419794,161.24083334999997,2.6873472224999997,-0.419817,-0.419931,0.00011400000000000299
9674.595001,-0.419836,161.24325001666665,2.6873875002777776,-0.419817,-0.419931,0.00011400000000000299
9674.728001,-0.419863,161.24546668333332,2.687424444722222,-0.419806,-0.419931,0.00012499999999998623
9674.863001,-0.419806,161.24771668333332,2.687461944722222,-0.419806,-0.419931,0.00012499999999998623
9674.996001,-0.419784,161.24993335,2.6874988891666667,-0.419806,-0.419931,0.00012499999999998623
9675.137001,-0.419841,161.25228335,2.687538055833333,-0.419802,-0.419931,0.00012899999999999023
9675.276001,-0.419846,161.25460001666667,2.6875766669444445,-0.419801,-0.419931,0.000130000000000019
9675.416001,-0.419765,161.25693335,2.6876155558333332,-0.4198,-0.419931,0.00013099999999999223
9675.560001,-0.419741,161.25933335,2.6876555558333335,-0.4198,-0.419931,0.00013099999999999223
9675.693001,-0.419801,161.26155001666666,2.6876925002777776,-0.4198,-0.419931,0.00013099999999999223
9675.835001,-0.419772,161.26391668333332,2.687731944722222,-0.419799,-0.419931,0.000132000000000021
9675.977001,-0.419736,161.26628334999998,2.6877713891666666,-0.419794,-0.419931,0.00013699999999999823
9676.115001,-0.419799,161.26858335,2.6878097225,-0.419797,-0.419931,0.000134000000000023
9676.260001,-0.419806,161.27100001666668,2.687850000277778,-0.419784,-0.419931,0.00014700000000000824
9676.393001,-0.419744,161.27321668333335,2.6878869447222224,-0.419779,-0.419931,0.00015199999999998548
9676.534001,-0.419724,161.27556668333332,2.687926111388889,-0.419777,-0.419931,0.00015399999999998748
9676.681001,-0.4198,161.27801668333333,2.6879669447222225,-0.419777,-0.419931,0.00015399999999998748
9676.828001,-0.419777,161.28046668333334,2.6880077780555554,-0.419775,-0.419931,0.00015599999999998948
9676.967001,-0.419741,161.28278335000002,2.688046389166667,-0.419772,-0.419931,0.00015900000000002024
9677.112001,-0.419806,161.28520001666666,2.6880866669444443,-0.419775,-0.419931,0.00015599999999998948
9677.249001,-0.419813,161.28748335,2.6881247225,-0.419777,-0.419931,0.00015399999999998748
9677.389001,-0.419738,161.28981668333333,2.6881636113888887,-0.419775,-0.419931,0.00015599999999998948
9677.538001,-0.419731,161.29230001666667,2.688205000277778,-0.419775,-0.419931,0.00015599999999998948
9677.674001,-0.419797,161.29456668333333,2.6882427780555553,-0.419777,-0.419931,0.00015399999999998748
9677.817001,-0.419779,161.29695001666667,2.6882825002777775,-0.419775,-0.419931,0.00015599999999998948
9677.949001,-0.419724,161.2991500166667,2.688319166944445,-0.419757,-0.419931,0.00017400000000000748
9678.083001,-0.419775,161.30138335,2.688356389166667,-0.419775,-0.419931,0.00015599999999998948
9678.222001,-0.419811,161.30370001666668,2.6883950002777777,-0.419777,-0.419931,0.00015399999999998748
9678.360001,-0.419727,161.30600001666664,2.688433333611111,-0.419775,-0.419931,0.00015599999999998948
9678.494001,-0.41973,161.30823335,2.6884705558333333,-0.419757,-0.419931,0.00017400000000000748
9678.637001,-0.419804,161.3106166833333,2.6885102780555554,-0.419757,-0.419932,0.00017500000000003624
9678.779001,-0.419811,161.31298335000002,2.6885497225000003,-0.419745,-0.419932,0.00018700000000004824
9678.915001,-0.419715,161.31525001666665,2.6885875002777775,-0.419738,-0.419932,0.00019400000000002748
9679.056001,-0.419745,161.3176000166667,2.6886266669444447,-0.419733,-0.419932,0.00019900000000000473
9679.192001,-0.41979,161.31986668333332,2.688664444722222,-0.419733,-0.419932,0.00019900000000000473
9679.326001,-0.419757,161.32210001666667,2.688701666944444,-0.41973,-0.419932,0.00020200000000003548
9679.462001,-0.419724,161.32436668333332,2.688739444722222,-0.419727,-0.419932,0.00020500000000001073
9679.600001,-0.419777,161.32666668333334,2.688777778055556,-0.419727,-0.419932,0.00020500000000001073
9679.737001,-0.419799,161.32895001666665,2.6888158336111108,-0.419724,-0.419932,0.00020800000000004149
9679.875001,-0.419704,161.33125001666667,2.6888541669444446,-0.419715,-0.419932,0.00021700000000002273
9680.021001,-0.419733,161.33368334999997,2.6888947224999997,-0.419704,-0.419932,0.00022800000000000598
9680.154001,-0.419667,161.33590001666667,2.6889316669444447,-0.419667,-0.419932,0.0002650000000000152
9680.285001,-0.419632,161.33808335,2.6889680558333335,-0.419632,-0.419932,0.00030000000000002247
9680.433001,-0.419516,161.34055001666667,2.6890091669444445,-0.419599,-0.419932,0.0003330000000000277
9680.568001,-0.419541,161.34280001666667,2.6890466669444444,-0.419567,-0.419932,0.0003650000000000042
9680.701001,-0.419599,161.3450166833333,2.6890836113888885,-0.419558,-0.419932,0.00037400000000004097
9680.832001,-0.419516,161.34720001666668,2.6891200002777778,-0.419541,-0.419932,0.0003910000000000302
9680.967001,-0.419489,161.34945001666668,2.689157500277778,-0.419525,-0.419932,0.0004070000000000462
9681.108001,-0.419558,161.3518000166667,2.6891966669444445,-0.419525,-0.419932,0.0004070000000000462
9681.240001,-0.419567,161.35400001666667,2.689233333611111,-0.419525,-0.419932,0.0004070000000000462
9681.385001,-0.419445,161.35641668333335,2.689273611388889,-0.419521,-0.419932,0.0004110000000000502
9681.519001,-0.419424,161.35865001666667,2.689310833611111,-0.419518,-0.419932,0.00041400000000002546
9681.650001,-0.419518,161.36083335,2.6893472225,-0.419516,-0.419932,0.00041600000000002746
9681.786001,-0.419521,161.36310001666666,2.689385000277778,-0.419516,-0.419932,0.00041600000000002746
9681.925001,-0.419459,161.36541668333334,2.689423611388889,-0.419513,-0.419932,0.0004190000000000027
9682.071001,-0.419462,161.36785001666667,2.6894641669444446,-0.41951,-0.419932,0.00042200000000003346
9682.211001,-0.419525,161.37018335,2.6895030558333333,-0.41951,-0.419932,0.00042200000000003346
9682.353001,-0.419497,161.37255001666665,2.6895425002777777,-0.419497,-0.419932,0.0004350000000000187
9682.483001,-0.41948,161.37471668333333,2.689578611388889,-0.419497,-0.419932,0.0004350000000000187
9682.614001,-0.419531,161.37690001666667,2.6896150002777777,-0.4195,-0.419932,0.00043200000000004346
9682.750001,-0.419536,161.37916668333335,2.6896527780555557,-0.4195,-0.419932,0.00043200000000004346
9682.882001,-0.41947,161.38136668333334,2.689689444722222,-0.4195,-0.419932,0.00043200000000004346
9683.021001,-0.419443,161.38368334999998,2.689728055833333,-0.41951,-0.419932,0.00042200000000003346
9683.157001,-0.41951,161.38595001666667,2.689765833611111,-0.419513,-0.419932,0.0004190000000000027
9683.298001,-0.419513,161.38830001666665,2.6898050002777776,-0.419513,-0.419932,0.0004190000000000027
9683.433001,-0.419446,161.39055001666665,2.6898425002777775,-0.419513,-0.419932,0.0004190000000000027
9683.569001,-0.419474,161.39281668333334,2.6898802780555555,-0.419513,-0.419932,0.0004190000000000027
9683.710001,-0.419527,161.39516668333331,2.689919444722222,-0.419519,-0.419932,0.0004130000000000522
9683.855001,-0.419461,161.39758335,2.6899597225,-0.419519,-0.419932,0.0004130000000000522
9684.002001,-0.4195,161.40003335,2.6900005558333335,-0.419526,-0.419932,0.00040600000000001746
9684.135001,-0.419589,161.40225001666667,2.690037500277778,-0.419527,-0.419932,0.0004050000000000442
9684.281001,-0.41957,161.40468335,2.6900780558333333,-0.419527,-0.419932,0.0004050000000000442
9684.433001,-0.419513,161.40721668333333,2.6901202780555553,-0.419527,-0.419932,0.0004050000000000442
9684.566001,-0.419539,161.40943335,2.6901572225,-0.419527,-0.419932,0.0004050000000000442
9684.709001,-0.419578,161.4118166833333,2.690196944722222,-0.419528,-0.419932,0.00040400000000001546
9684.842001,-0.419527,161.41403335,2.690233889166667,-0.419539,-0.419932,0.0003930000000000322
9684.985001,-0.419519,161.41641668333332,2.6902736113888888,-0.419539,-0.419932,0.0003930000000000322
9685.122001,-0.41958,161.41870001666666,2.6903116669444445,-0.419554,-0.419932,0.00037800000000004497
9685.254001,-0.419586,161.42090001666665,2.690348333611111,-0.419568,-0.419932,0.00036400000000003097
9685.395001,-0.419528,161.42325001666669,2.690387500277778,-0.419569,-0.419932,0.0003630000000000022
9685.527001,-0.419526,161.42545001666667,2.6904241669444446,-0.41957,-0.419932,0.00036200000000002897
9685.660001,-0.419586,161.42766668333334,2.6904611113888888,-0.419578,-0.419932,0.00035400000000002096
9685.798001,-0.419569,161.42996668333333,2.690499444722222,-0.419578,-0.419932,0.00035400000000002096
9685.937001,-0.419539,161.43228335,2.6905380558333336,-0.41958,-0.419932,0.00035200000000001896
9686.077001,-0.41958,161.43461668333333,2.6905769447222223,-0.41958,-0.419932,0.00035200000000001896
9686.218001,-0.419628,161.4369666833333,2.6906161113888887,-0.419583,-0.419932,0.0003490000000000437
9686.354001,-0.419554,161.43923335,2.6906538891666667,-0.419586,-0.419932,0.00034600000000001296
9686.488001,-0.419568,161.44146668333332,2.690691111388889,-0.419586,-0.419932,0.00034600000000001296
9686.631001,-0.419644,161.44385001666666,2.690730833611111,-0.419589,-0.419932,0.0003430000000000377
9686.764001,-0.419673,161.44606668333333,2.6907677780555552,-0.419598,-0.419932,0.00033400000000000096
9686.897001,-0.419589,161.44828335,2.6908047225,-0.419628,-0.419932,0.00030400000000002647
9687.034001,-0.419583,161.45056668333334,2.6908427780555555,-0.419644,-0.419932,0.00028800000000001047
9687.165001,-0.419679,161.45275001666667,2.6908791669444443,-0.419644,-0.419932,0.00028800000000001047
9687.309001,-0.41967,161.45515001666666,2.6909191669444446,-0.419647,-0.419932,0.0002850000000000352
9687.444001,-0.419598,161.45740001666667,2.6909566669444445,-0.419651,-0.419932,0.0002810000000000312
9687.585001,-0.419651,161.45975001666665,2.690995833611111,-0.419657,-0.419932,0.0002750000000000252
9687.721001,-0.419696,161.46201668333333,2.691033611388889,-0.419658,-0.419932,0.000274000000000052
9687.858001,-0.419647,161.46430001666667,2.6910716669444446,-0.419661,-0.419932,0.0002710000000000212
9688.003001,-0.419658,161.46671668333332,2.691111944722222,-0.419666,-0.419932,0.000266000000000044
9688.172001,-0.419739,161.46953335,2.6911588891666667,-0.41967,-0.419932,0.00026200000000004
9688.305001,-0.419717,161.47175001666668,2.6911958336111113,-0.419673,-0.419932,0.0002590000000000092
9688.460001,-0.419644,161.47433335,2.6912388891666663,-0.419679,-0.419932,0.0002530000000000032
9688.603001,-0.419705,161.47671668333334,2.691278611388889,-0.419696,-0.419932,0.00023600000000001398
9688.735001,-0.41972,161.47891668333332,2.6913152780555554,-0.419696,-0.419932,0.00023600000000001398
9688.874001,-0.419661,161.48123335,2.691353889166667,-0.419699,-0.419932,0.00023300000000003873
9689.006001,-0.419657,161.48343334999998,2.6913905558333333,-0.419705,-0.419932,0.00022700000000003273
9689.142001,-0.419741,161.48570001666667,2.6914283336111113,-0.419717,-0.419932,0.00021500000000002073
9689.281001,-0.419752,161.4880166833333,2.691466944722222,-0.419718,-0.419932,0.00021400000000004749
9689.427001,-0.419666,161.49045001666667,2.691507500277778,-0.41972,-0.419932,0.00021200000000004549
9689.558001,-0.419699,161.49263334999998,2.6915438891666663,-0.419726,-0.419932,0.00020600000000003948
9689.693001,-0.419744,161.49488334999998,2.6915813891666667,-0.419726,-0.419932,0.00020600000000003948
9689.827001,-0.419726,161.49711668333333,2.691618611388889,-0.419726,-0.419932,0.00020600000000003948
9689.962001,-0.419696,161.49936668333334,2.691656111388889,-0.419741,-0.419932,0.00019100000000005224
9690.101001,-0.419791,161.50168335,2.6916947225000003,-0.419744,-0.419932,0.00018800000000002148
9690.236001,-0.41977,161.50393334999998,2.6917322224999998,-0.419749,-0.419932,0.00018300000000004424
9690.375001,-0.419726,161.50625001666668,2.6917708336111112,-0.419752,-0.419932,0.00018000000000001348
9690.517001,-0.419718,161.50861668333334,2.6918102780555557,-0.419752,-0.419932,0.00018000000000001348
9690.649001,-0.419795,161.51081668333333,2.691846944722222,-0.419757,-0.419932,0.00017500000000003624
9690.788001,-0.419834,161.51313335,2.6918855558333337,-0.419763,-0.419932,0.00016900000000003024
9690.927001,-0.419757,161.51545001666668,2.6919241669444443,-0.419763,-0.419932,0.00016900000000003024
9691.066001,-0.419779,161.51776668333332,2.6919627780555553,-0.419767,-0.419932,0.00016500000000002624
9691.211001,-0.419847,161.52018335,2.692003055833333,-0.41977,-0.419932,0.000162000000000051
9691.354001,-0.419767,161.52256668333334,2.6920427780555554,-0.419775,-0.419932,0.00015700000000001824
9691.496001,-0.419749,161.52493335,2.6920822225,-0.419778,-0.419932,0.000154000000000043
9691.628001,-0.419839,161.52713334999999,2.6921188891666663,-0.419779,-0.419932,0.00015300000000001424
9691.769001,-0.419797,161.52948335000002,2.6921580558333336,-0.419779,-0.419932,0.00015300000000001424
9691.918001,-0.419763,161.53196668333334,2.692199444722222,-0.419779,-0.419932,0.00015300000000001424
9692.051001,-0.419743,161.53418335,2.6922363891666667,-0.419779,-0.419932,0.00015300000000001424
9692.189001,-0.419861,161.53648335,2.6922747225,-0.419795,-0.419932,0.00013700000000005375
9692.332001,-0.419778,161.53886668333334,2.6923144447222223,-0.419779,-0.419932,0.00015300000000001424
9692.467001,-0.419756,161.54111668333334,2.6923519447222226,-0.419778,-0.419932,0.000154000000000043
9692.606001,-0.419844,161.54343335000002,2.692390555833333,-0.419779,-0.419932,0.00015300000000001424
9692.739001,-0.419846,161.54565001666666,2.6924275002777778,-0.419797,-0.419932,0.00013500000000005175
9692.879001,-0.419775,161.54798334999998,2.6924663891666665,-0.419778,-0.419932,0.000154000000000043
9693.023001,-0.419802,161.55038335,2.6925063891666667,-0.419778,-0.419932,0.000154000000000043
9693.156001,-0.419835,161.55260001666664,2.692543333611111,-0.419797,-0.419932,0.00013500000000005175
9693.288001,-0.419855,161.5548000166667,2.692580000277778,-0.419797,-0.419932,0.00013500000000005175
9693.420001,-0.419753,161.55700001666668,2.6926166669444447,-0.419778,-0.419932,0.000154000000000043
9693.563001,-0.419769,161.55938335000002,2.692656389166667,-0.419802,-0.419932,0.000130000000000019
9693.702001,-0.419813,161.56170001666666,2.692695000277778,-0.419803,-0.419932,0.00012900000000004574
9693.832001,-0.419772,161.56386668333334,2.692731111388889,-0.419802,-0.419932,0.000130000000000019
9693.981001,-0.419734,161.56635001666666,2.6927725002777776,-0.419802,-0.419932,0.000130000000000019
9694.125001,-0.419813,161.56875001666668,2.692812500277778,-0.419803,-0.419932,0.00012900000000004574
9694.253001,-0.419816,161.57088334999997,2.692848055833333,-0.419803,-0.419932,0.00012900000000004574
9694.399001,-0.419747,161.57331668333333,2.692888611388889,-0.419802,-0.419932,0.000130000000000019
9694.531001,-0.419737,161.57551668333332,2.6929252780555553,-0.419802,-0.419932,0.000130000000000019
9694.666001,-0.419813,161.57776668333332,2.6929627780555556,-0.419803,-0.419932,0.00012900000000004574
9694.806001,-0.419809,161.58010001666668,2.6930016669444448,-0.419803,-0.419932,0.00012900000000004574
9694.942001,-0.419738,161.58236668333333,2.693039444722222,-0.419772,-0.419932,0.000160000000000049
9695.078001,-0.419803,161.58463335,2.6930772225,-0.419803,-0.419932,0.00012900000000004574
9695.219001,-0.419823,161.58698335,2.6931163891666667,-0.419809,-0.419932,0.00012300000000003974
9695.356001,-0.419759,161.58926668333334,2.6931544447222224,-0.419803,-0.419932,0.00012900000000004574
9695.493001,-0.419744,161.59155001666667,2.693192500277778,-0.419803,-0.419932,0.00012900000000004574
9695.632001,-0.419836,161.59386668333335,2.6932311113888887,-0.419809,-0.419932,0.00012300000000003974
9695.772001,-0.41982,161.59620001666664,2.6932700002777774,-0.419809,-0.419932,0.00012300000000003974
9695.916001,-0.41976,161.59860001666667,2.6933100002777777,-0.419803,-0.419932,0.00012900000000004574
9696.058001,-0.419762,161.60096668333333,2.693349444722222,-0.419803,-0.419932,0.00012900000000004574
9696.190001,-0.419822,161.60316668333334,2.693386111388889,-0.419809,-0.419932,0.00012300000000003974
9696.327001,-0.419813,161.60545001666665,2.6934241669444443,-0.419803,-0.419932,0.00012900000000004574
9696.464001,-0.419764,161.60773335000002,2.6934622225,-0.419785,-0.419932,0.00014700000000000824
9696.604001,-0.419825,161.61006668333332,2.6935011113888887,-0.419803,-0.419932,0.00012900000000004574
9696.734001,-0.41984,161.61223335000003,2.6935372225000003,-0.419813,-0.419932,0.00011900000000003574
9696.877001,-0.41976,161.61461668333334,2.6935769447222224,-0.419793,-0.419932,0.00013900000000000023
9697.019001,-0.419758,161.61698335,2.693616389166667,-0.419793,-0.419933,0.00013999999999997348
9697.149001,-0.419834,161.61915001666665,2.6936525002777776,-0.419813,-0.419933,0.00012000000000000899
9697.286001,-0.419851,161.62143335000002,2.6936905558333333,-0.419813,-0.419933,0.00012000000000000899
9697.417001,-0.419766,161.62361668333332,2.693726944722222,-0.419793,-0.419933,0.00013999999999997348
9697.560001,-0.419776,161.62600001666667,2.693766666944444,-0.419813,-0.419933,0.00012000000000000899
9697.702001,-0.419856,161.62836668333333,2.6938061113888887,-0.419822,-0.419934,0.00011200000000000099
9697.852001,-0.419785,161.63086668333332,2.6938477780555554,-0.419825,-0.419934,0.00010899999999997023
9697.994001,-0.419784,161.63323334999998,2.6938872225,-0.419828,-0.419934,0.00010599999999999499
9698.126001,-0.419853,161.63543335,2.693923889166667,-0.419831,-0.419934,0.00010299999999996423
9698.260001,-0.419859,161.63766668333335,2.693961111388889,-0.419833,-0.419934,0.00010099999999996223
9698.391001,-0.419793,161.63985001666666,2.693997500277778,-0.419831,-0.419934,0.00010299999999996423
9698.531001,-0.419793,161.64218334999998,2.6940363891666665,-0.419833,-0.419934,0.00010099999999996223
9698.665001,-0.419831,161.64441668333333,2.694073611388889,-0.419834,-0.419934,9.999999999998899e-05
9698.799001,-0.419847,161.64665001666665,2.694110833611111,-0.419836,-0.419934,9.799999999998699e-05
9698.939001,-0.419767,161.64898335,2.6941497225,-0.419833,-0.419934,0.00010099999999996223
9699.083001,-0.419836,161.65138335,2.6941897225000004,-0.419836,-0.419934,9.799999999998699e-05
9699.214001,-0.419875,161.65356668333334,2.694226111388889,-0.419846,-0.419934,8.799999999997699e-05
9699.353001,-0.419828,161.65588334999998,2.6942647225,-0.419836,-0.419934,9.799999999998699e-05
9699.490001,-0.419833,161.65816668333335,2.6943027780555555,-0.419836,-0.419934,9.799999999998699e-05
9699.643001,-0.419902,161.66071668333333,2.6943452780555557,-0.419846,-0.419934,8.799999999997699e-05
9699.779001,-0.419886,161.66298335000002,2.6943830558333337,-0.419846,-0.419934,8.799999999997699e-05
9699.913001,-0.419823,161.66521668333334,2.694420278055556,-0.419836,-0.419934,9.799999999998699e-05
9700.047001,-0.419853,161.6674500166667,2.694457500277778,-0.419836,-0.419934,9.799999999998699e-05
9700.177001,-0.419907,161.66961668333335,2.694493611388889,-0.419846,-0.419934,8.799999999997699e-05
9700.311001,-0.419863,161.67185001666667,2.694530833611111,-0.419847,-0.419934,8.699999999994823e-05
9700.452001,-0.419806,161.67420001666667,2.6945700002777775,-0.419846,-0.419934,8.799999999997699e-05
9700.586001,-0.419846,161.67643335,2.6946072224999997,-0.419846,-0.419934,8.799999999997699e-05
9700.721001,-0.419862,161.67868335,2.6946447225,-0.419853,-0.419934,8.099999999999774e-05
9700.851001,-0.419799,161.68085001666668,2.694680833611111,-0.419846,-0.419934,8.799999999997699e-05
9700.987001,-0.419792,161.68311668333334,2.694718611388889,-0.419846,-0.419934,8.799999999997699e-05
9701.117001,-0.419872,161.68528335000002,2.6947547225000004,-0.419853,-0.419934,8.099999999999774e-05
9701.261001,-0.419874,161.68768335000001,2.6947947225,-0.419853,-0.419934,8.099999999999774e-05
9701.395001,-0.41979,161.68991668333334,2.6948319447222224,-0.419846,-0.419934,8.799999999997699e-05
9701.529001,-0.419817,161.6921500166667,2.6948691669444447,-0.419846,-0.419934,8.799999999997699e-05
9701.663001,-0.419863,161.69438335,2.694906389166667,-0.419846,-0.419934,8.799999999997699e-05
9701.802001,-0.419883,161.69670001666665,2.694945000277778,-0.419846,-0.419934,8.799999999997699e-05
9701.938001,-0.419811,161.69896668333334,2.6949827780555555,-0.419841,-0.419934,9.299999999995423e-05
9702.069001,-0.419841,161.70115001666667,2.6950191669444443,-0.419841,-0.419934,9.299999999995423e-05
9702.203001,-0.419876,161.70338335,2.6950563891666666,-0.419841,-0.419934,9.299999999995423e-05
9702.338001,-0.419817,161.70563335,2.6950938891666665,-0.419841,-0.419934,9.299999999995423e-05
9702.471001,-0.419813,161.70785001666667,2.695130833611111,-0.419841,-0.419934,9.299999999995423e-05
9702.601001,-0.419879,161.71001668333335,2.6951669447222226,-0.419843,-0.419934,9.099999999995223e-05
9702.734001,-0.419884,161.71223335000002,2.6952038891666668,-0.419843,-0.419934,9.099999999995223e-05
9702.878001,-0.419828,161.71463334999999,2.6952438891666666,-0.419841,-0.419934,9.299999999995423e-05
9703.016001,-0.419808,161.71693335,2.6952822225,-0.419841,-0.419934,9.299999999995423e-05
9703.153001,-0.419895,161.71921668333334,2.6953202780555556,-0.419843,-0.419935,9.199999999998099e-05
9703.281001,-0.419878,161.72135001666666,2.695355833611111,-0.419843,-0.419935,9.199999999998099e-05
9703.424001,-0.419821,161.72373335,2.695395555833333,-0.419841,-0.419935,9.399999999998299e-05
9703.561001,-0.419834,161.72601668333334,2.695433611388889,-0.419841,-0.419935,9.399999999998299e-05
9703.692001,-0.419905,161.72820001666665,2.6954700002777776,-0.419843,-0.419935,9.199999999998099e-05
9703.827001,-0.419843,161.73045001666665,2.6955075002777775,-0.419843,-0.419935,9.199999999998099e-05
9703.971001,-0.419812,161.73285001666667,2.695547500277778,-0.419843,-0.419935,9.199999999998099e-05
9704.101001,-0.419894,161.73501668333336,2.6955836113888894,-0.419852,-0.419935,8.299999999999974e-05
9704.242001,-0.419891,161.73736668333333,2.6956227780555557,-0.419852,-0.419935,8.299999999999974e-05
9704.375001,-0.419817,161.73958335,2.6956597225000003,-0.419852,-0.419935,8.299999999999974e-05
9704.510001,-0.419836,161.74183335,2.6956972225,-0.419852,-0.419935,8.299999999999974e-05
9704.646001,-0.419908,161.74410001666666,2.6957350002777773,-0.419859,-0.419935,7.60000000000205e-05
9704.777001,-0.419921,161.74628335,2.6957713891666666,-0.419859,-0.419935,7.60000000000205e-05
